SampleID , process , xsectioninpb , kfactor , filtefficiency , xsecunc , generator

361514 , Ztautau_Np4                                                 , 7.2749      , 1.232 , 1.         , 1.
361638 , MadGraphPythia8EvtGen_A14NNPDF23LO_Ztautau_lowMll_Np0       , 2412.4      , 1.232 , 1.         , 1. 
361639 , MadGraphPythia8EvtGen_A14NNPDF23LO_Ztautau_lowMll_Np1       , 46.019      , 1.232 , 1.         , 1. 
361640 , MadGraphPythia8EvtGen_A14NNPDF23LO_Ztautau_lowMll_Np2       , 28.852      , 1.232 , 1.         , 1. 
361641 , MadGraphPythia8EvtGen_A14NNPDF23LO_Ztautau_lowMll_Np3       , 6.0513      , 1.232 , 1.         , 1. 
361642 , MadGraphPythia8EvtGen_A14NNPDF23LO_Ztautau_lowMll_Np4       , 2.2111      , 1.232 , 1.         , 1. 

344772 , Sherpa_221_NNPDF30NNLO_Ztautau_MAXHTPTV0_70_l13l7           , 246.0526   , 0.9751 , 0.203783986 , 1. 
344774 , Sherpa_221_NNPDF30NNLO_Ztautau_MAXHTPTV0_70_l15h20          , 904.3217   , 0.9751 , 0.116819718 , 1. 
344776 , Sherpa_221_NNPDF30NNLO_Ztautau_MAXHTPTV70_140_l13l7         , 13.7241    , 0.9751 , 0.28202     , 1. 
344778 , Sherpa_221_NNPDF30NNLO_Ztautau_MAXHTPTV70_140_l15h20        , 50.4673    , 0.9751 , 0.157428816 , 1. 
344780 , Sherpa_221_NNPDF30NNLO_Ztautau_MAXHTPTV140_280_l13l7        , 5.0443     , 0.9751 , 0.33349     , 1. 
344781 , Sherpa_221_NNPDF30NNLO_Ztautau_MAXHTPTV140_280_l15h20       , 18.5497    , 0.9751 , 0.20511     , 1. 
345099 , Sherpa_221_NNPDF30NNLO_Zmumu_MAXHTPTV0_70_VBFfilt           , 1981.0     , 0.9751 , 0.003549    , 1.
345100 , Sherpa_221_NNPDF30NNLO_Zmumu_MAXHTPTV70_140_VBFfilt         , 109.0      , 0.9751 , 0.064068    , 1. 
345101 , Sherpa_221_NNPDF30NNLO_Zee_MAXHTPTV0_70_VBFfilt             , 1981.6     , 0.9751 , 0.0082489   , 1. 
345102 , Sherpa_221_NNPDF30NNLO_Zee_MAXHTPTV70_140_VBFfilt           , 110.68     , 0.9751 , 0.074799    , 1. 

344438 , Sherpa_NNPDF30NNLO_Wmunu2jets_Min_N_TChannel                 , 6.7448      ,1.0 ,  1.0      , 1. 
344439 , Sherpa_NNPDF30NNLO_Wenu2jets_Min_N_TChannel                  , 6.7548      ,1.0 ,  1.0      , 1. 
344440 , Sherpa_NNPDF30NNLO_Wtaunu2jets_Min_N_TChannel                , 6.7537      ,1.0 ,  1.0      , 1. 
344441 , Sherpa_NNPDF30NNLO_Zmm2jets_Min_N_TChannel_CSSKIN            , 0.63717     ,1.0 ,  1.0      , 1. 
344442 , Sherpa_NNPDF30NNLO_Zee2jets_Min_N_TChannel_CSSKIN            , 0.63573     ,1.0 ,  1.0      , 1. 
344443 , Sherpa_NNPDF30NNLO_Ztautau2jets_Min_N_TChannel_CSSKIN        , 0.63487     ,1.0 ,  1.0      , 1. 

361063 , Sherpa_CT10_llll                                             , 12.583       , 1.             , 1.           , 1.
361064 , Sherpa_CT10_lllvSFMinus                                      , 1.8446       , 1.             , 1.           , 1.
361065 , Sherpa_CT10_lllvOFMinus                                      , 3.6235       , 1.             , 1.           , 1.
361066 , Sherpa_CT10_lllvSFPlus                                       , 2.5656       , 1.             , 1.           , 1.
361067 , Sherpa_CT10_lllvOFPlus                                       , 5.0169       , 1.             , 1.           , 1.
361068 , Sherpa_CT10_llvv                                             , 14.022       , 1.             , 1.           , 1.
361091 , Sherpa_CT10_WplvWmqq_SHv21_improved			      , 24.885        , 0.91          , 1.0      , 1.0
361092 , Sherpa_CT10_WpqqWmlv_SHv21_improved			      , 24.857       , 0.91	      , 1.0      , 1.0
361093 , Sherpa_CT10_WlvZqq_SHv21_improved			      , 11.494	     , 0.91       , 1.0      , 1.0
361094 , Sherpa_CT10_WqqZll_SHv21_improved			      , 3.4234      , 0.91       , 1.0000E+00   , 1.0
361095 , Sherpa_CT10_WqqZvv_SHv21_improved			      , 6.777	     , 0.91        , 1.0000E+00   , 1.0
361096 , Sherpa_CT10_ZqqZll_SHv21_improved			      , 16.445       , 0.91        , 1.4307E-01   , 1.0
361097 , Sherpa_CT10_ZqqZvv_SHv21_improved	                      , 16.432       , 0.91        , 2.8207E-01   , 1.0
361088 , Sherpa_CT10_lvvv                                             , 3.4001       , 1.             , 1.           , 1.
361089 , Sherpa_CT10_vvvv                                             , 0.65967      , 1.             , 1.           , 1.

410000 , PowhegPythiaEvtGen_P2012_ttbar_hdamp172p5_nonallhad          , 696.11 , 1.1949 , 0.543   , 1.
410000_1 , PowhegPythiaEvtGen_P2012_ttbar_hdamp172p5_nonallhad          , 696.11 , 1.1949 , 0.543   , 1.
410000_2 , PowhegPythiaEvtGen_P2012_ttbar_hdamp172p5_nonallhad          , 696.11 , 1.1949 , 0.543   , 1.
410000_3 , PowhegPythiaEvtGen_P2012_ttbar_hdamp172p5_nonallhad          , 696.11 , 1.1949 , 0.543   , 1.
410000_4 , PowhegPythiaEvtGen_P2012_ttbar_hdamp172p5_nonallhad          , 696.11 , 1.1949 , 0.543   , 1.
410000_5 , PowhegPythiaEvtGen_P2012_ttbar_hdamp172p5_nonallhad          , 696.11 , 1.1949 , 0.543   , 1.
410007 , PowhegPythiaEvtGen_P2012_ttbar_hdamp172p5_allhad             , 695.99 , 1.1951 , 0.4562  , 1.
410011 , PowhegPythiaEvtGen_P2012_singletop_tchan_lept_top     , 43.739 , 1.0094 , 1. , 1.
410012 , PowhegPythiaEvtGen_P2012_singletop_tchan_lept_antitop , 25.778 , 1.0193 , 1. , 1.
410013 , PowhegPythiaEvtGen_P2012_Wt_inclusive_top             , 34.009 , 1.054  , 1. , 1.
410014 , PowhegPythiaEvtGen_P2012_Wt_inclusive_antitop         , 33.989 , 1.054  , 1. , 1.
410025 , PowhegPythiaEvtGen_P2012_SingleTopSchan_noAllHad_top       , 2.0517 , 1.0046 , 1.        , 1.
410026 , PowhegPythiaEvtGen_P2012_SingleTopSchan_noAllHad_antitop   , 1.2615 , 1.0215 , 1.        , 1.

364156 , Sherpa_221_NNPDF30NNLO_Wmunu_MAXHTPTV0_70_CVetoBVeto, 19143.0, 0.9702, 0.8238, 1.0, Sherpa
364157 , Sherpa_221_NNPDF30NNLO_Wmunu_MAXHTPTV0_70_CFilterBVeto, 19121.0, 0.9702, 0.1304, 1.0, Sherpa
364158 , Sherpa_221_NNPDF30NNLO_Wmunu_MAXHTPTV0_70_BFilter, 19147.0, 0.9702, 0.044601, 1.0, Sherpa
364159 , Sherpa_221_NNPDF30NNLO_Wmunu_MAXHTPTV70_140_CVetoBVeto, 944.85, 0.9702, 0.67463, 1.0, Sherpa
364160 , Sherpa_221_NNPDF30NNLO_Wmunu_MAXHTPTV70_140_CFilterBVeto, 937.78, 0.9702, 0.23456, 1.0, Sherpa
364161 , Sherpa_221_NNPDF30NNLO_Wmunu_MAXHTPTV70_140_BFilter, 944.91, 0.9702, 0.077458, 1.0, Sherpa
364162 , Sherpa_221_NNPDF30NNLO_Wmunu_MAXHTPTV140_280_CVetoBVeto, 339.93, 0.9702, 0.61058, 1.0, Sherpa
